id,ACTION
197,0.997299751451
198,0.998195786911
199,0.999112113527
200,0.709576411365
201,0.9987466642
202,0.99601312353
203,0.998440182432
204,0.998018114064
205,0.998320129214
206,0.996682782372
207,0.999878047206
208,0.998436406494
209,0.816582875346
210,0.507254174436
211,0.990014369563
212,0.999004349914
213,0.999688650579
214,0.997360298818
215,0.999625448186
216,0.89525631639
217,0.994400443936
218,0.998837069692
219,0.999162400033
220,0.999530490454
221,0.727234374124
222,0.999921663555
223,0.999012945534
224,0.994208861688
225,0.998197518429
226,0.827604430671
227,0.986481426854
228,0.9997951339
229,0.999835422177
230,0.997466114578
231,0.993954608781
232,0.974204520998
233,0.994644799103
234,0.0702106097543
235,0.980711657241
236,0.99378441955
237,0.998925471368
238,0.998442631089
239,0.919938169549
240,0.999696538679
241,0.981516772166
242,0.511795674086
243,0.170625885136
244,0.998385912126
245,0.999353264434
246,0.999926172435
247,0.996851287878
248,0.998245476631
249,0.999682716163
250,0.999838607077
251,0.998355591181
252,0.758161275261
253,0.999417713017
254,0.998785672959
255,0.999327901934
256,0.998918456991
257,0.99848056118
258,0.994614698701
259,0.999183606905
260,0.999584548251
261,0.998652550103
262,0.988905672141
263,0.997655323702
264,0.99972192338
265,0.999818026909
266,0.99721301245
267,0.999613847782
268,0.998512435417
269,0.999709474918
270,0.999344515944
271,0.997830093058
272,0.997816199753
273,0.999794409495
274,0.368061138617
275,0.999413821219
276,0.941954347742
277,0.998741857496
278,0.999146302048
279,0.999242836589
280,0.996771348371
281,0.999854910721
282,0.999914403089
283,0.929242532935
284,0.996650925741
285,0.999243562819
286,0.966245272492
287,0.999901690632
288,0.999024344574
289,0.999631804979
290,0.999792862392
291,0.874081468173
292,0.938148188654
293,0.998575000501
294,0.995241915089
295,0.996834203582
296,0.050222857051
297,0.641342609324
298,0.975711246541
299,0.992818901817
300,0.999372638347
301,0.963105243219
302,0.999203958538
303,0.94188933327
304,0.995897352023
305,0.999303488695
306,0.999218414343
307,0.997973384771
308,0.999483000416
309,0.997685447648
310,0.999273904199
311,0.999917576196
312,0.999411176787
313,0.999662606305
314,0.999905149153
315,0.999724987628
316,0.999371774785
317,0.930099436912
318,0.999547292046
319,0.986241257447
320,0.999941084124
321,0.998693813246
322,0.072384110882
323,0.999877636279
324,0.999789590377
325,0.999157574595
326,0.866398490785
327,0.999569213276
328,0.999937459943
329,0.999203182234
330,0.999673363465
331,0.999594258081
332,0.999063475393
333,0.999954094957
334,0.996263705144
335,0.999853127106
336,0.99462966493
337,0.999384079209
338,0.982614043798
339,0.999596051209
340,0.998868690528
341,0.999417615536
342,0.998115120505
343,0.989593681581
344,0.999848699749
345,0.999611673169
346,0.99800564014
347,0.998153686134
348,0.995365213277
349,0.999859715696
350,0.834595634969
351,0.997708914785
352,0.999922433032
353,0.999239195108
354,0.662100937115
355,0.996191177695
356,0.999560534637
357,0.981799366817
358,0.998376347383
359,0.99939796826
360,0.140453828176
361,0.993375475932
362,0.977559743954
363,0.972715529318
364,0.976482863088
365,0.999902714448
366,0.999644380369
367,0.998764229003
368,0.999681773161
369,0.998665777366
370,0.999874602259
371,0.999147814577
372,0.996530461301
373,0.929860447845
374,0.0648075173827
375,0.992973212385
376,0.999436352998
377,0.552690356526
378,0.999370849156
379,0.999653359587
380,0.812708864056
381,0.906320975346
382,0.998566341414
383,0.999963710805
384,0.996730159647
385,0.983321937311
386,0.998803415147
387,0.539392893027
388,0.996211357124
389,0.998959525809
390,0.999438207328
391,0.986551442286
392,0.999876548387
393,0.992823526574
394,0.999750122403
395,0.996503372373
396,0.986465697957
397,0.999842361747
398,0.998528019646
399,0.99958401614
400,0.999137088185
401,0.998504988825
402,0.999008660706
403,0.996729037593
404,0.968169922023
405,0.999954463434
406,0.996201281174
407,0.992019228631
408,0.998949579016
409,0.99935213163
410,0.999918721802
411,0.999870510022
412,0.944485974775
413,0.983809467298
414,0.999203947571
415,0.998408127739
416,0.982643194124
417,0.999363103606
418,0.981881241409
419,0.987894555992
420,0.999179442147
421,0.999654395435
422,0.998726411765
423,0.998695189768
424,0.967087283877
425,0.999571885216
426,0.998080538171
427,0.999676221655
428,0.998799565922
429,0.997036159628
430,0.999646280534
431,0.998431488871
432,0.998305888931
433,0.996271920774
434,0.996172667561
435,0.981520263154
436,0.999621111577
437,0.998153822505
438,0.0337952777781
439,0.998274100902
440,0.348377388925
441,0.996850120083
442,0.999971356853
443,0.99983496597
444,0.999607686129
445,0.984725904543
446,0.999895103105
447,0.980459983949
448,0.999783238816
449,0.998985798604
450,0.999730393143
451,0.986676800489
452,0.999258884589
453,0.99953621775
454,0.970595567568
455,0.9979845763
456,0.999160896694
457,0.999577066593
458,0.999445596839
459,0.999533910013
460,0.783567650647
461,0.936207452063
462,0.999821516875
463,0.997615162629
464,0.99812775083
465,0.998802412424
466,0.999951314485
467,0.141203398631
468,0.992761033335
469,0.998955583713
470,0.99846760223
471,0.999554723379
472,0.998487587127
473,0.999529264632
474,0.998864661887
475,0.997410526073
476,0.999625193159
477,0.998576156593
478,0.966907948753
479,0.999414053055
480,0.999485441168
481,0.998914079405
482,0.997069421297
483,0.999713710063
484,0.998324063315
485,0.983234512874
486,0.987105333318
487,0.996809807954
488,0.981909649694
489,0.999039984253
490,0.998248490001
491,0.996772257935
492,0.999295023442
493,0.994051741853
494,0.999039779239
495,0.999293994153
496,0.999798971787
497,0.998594209375
498,0.999924913031
499,0.999627934835
500,0.995691430728
501,0.99647292624
502,0.943759086236
503,0.990217972302
504,0.999659933804
505,0.996583379294
506,0.99959713127
507,0.999304061679
508,0.996480347556
509,0.998908974177
510,0.102314612968
511,0.989444393248
512,0.99878204298
513,0.999366551902
514,0.98982696391
515,0.999394255715
516,0.99977585599
517,0.999309209996
518,0.933379007506
519,0.997999052808
520,0.645626425846
521,0.999862138441
522,0.974465327303
523,0.998767665962
524,0.0536909971828
525,0.691830280407
526,0.282943031852
527,0.997766780512
528,0.998642223219
529,0.990888877711
530,0.9998132411
531,0.981138290355
532,0.999552242134
533,0.999241535971
534,0.99958444021
535,0.999702338477
536,0.999314774826
537,0.999941216297
538,0.99979509312
539,0.996812541712
540,0.805819791939
541,0.998985187996
542,0.999336072759
543,0.900296453158
544,0.996139145802
545,0.999436433018
546,0.999910395603
547,0.242910128761
548,0.989658194286
549,0.902739134741
550,0.994927086106
551,0.998101135435
552,0.989063303917
553,0.997184943113
554,0.992753562877
555,0.999920521706
556,0.998652756584
557,0.997393860485
558,0.995960388206
559,0.997130020622
560,0.998949200118
561,0.999401092724
562,0.999375844394
563,0.999457003729
564,0.903120907382
565,0.999404612166
566,0.950570251622
567,0.995493553981
568,0.97861912833
569,0.998343717946
570,0.997951954815
571,0.750397761698
572,0.998793435087
573,0.957004951961
574,0.866770154098
575,0.999870828362
576,0.984047121767
577,0.999720400272
578,0.997532296546
579,0.902609942278
580,0.999037409048
581,0.999533925536
582,0.999685406359
583,0.999119031316
584,0.967585985721
585,0.999743391648
586,0.972174336741
587,0.997465200297
588,0.999700377865
589,0.999512020288
590,0.978228783605
591,0.990789179008
592,0.999746098991
593,0.963220097392
594,0.998736066445
595,0.998311853298
596,0.998339061057
597,0.998924591961
598,0.9886252558
599,0.999073325067
600,0.98803405425
601,0.998556944889
602,0.991085458708
603,0.999924477881
604,0.998971668676
605,0.999751722778
606,0.999114088664
607,0.998947621941
608,0.998335631241
609,0.991096053964
610,0.958707053603
611,0.999334328942
612,0.991510519007
613,0.998669628425
614,0.674049591157
615,0.999803562745
616,0.413967143908
617,0.998497068071
618,0.997765110307
619,0.999141440617
620,0.99390253504
621,0.999269965749
622,0.997882061869
623,0.99942696509
624,0.789992646638
625,0.997465367287
626,0.999836405644
627,0.983477830765
628,0.999305458027
629,0.999525499757
630,0.999742962758
631,0.999642744219
632,0.97884444501
633,0.999456020459
634,0.999364695955
635,0.994863076381
636,0.999670220893
637,0.9967572655
638,0.998481509525
639,0.979023002777
640,0.999568524392
641,0.999575486107
642,0.997122728467
643,0.995912366802
644,0.999221738321
645,0.99991141648
646,0.877513175556
647,0.999687699486
648,0.983676318695
649,0.999672623201
650,0.993863087141
651,0.997597063724
652,0.999680768268
653,0.119480901743
654,0.995529207682
655,0.931702324322
656,0.99959393601
657,0.999194882354
658,0.998242374832
659,0.998766374024
660,0.997850311751
661,0.984489436018
662,0.997934515766
663,0.998648335516
664,0.997637912637
665,0.978597241477
666,0.597072915414
667,0.972994594941
668,0.992157842312
669,0.991020615607
670,0.73456255676
671,0.916441326545
672,0.978772520674
673,0.585219857769
674,0.994996581952
675,0.983723192734
676,0.9987052733
677,0.987758989749
678,0.999475096689
679,0.999427364268
680,0.998302901166
681,0.707387528412
682,0.971694293946
683,0.999892722517
684,0.999406036247
685,0.979130394879
686,0.996317946497
687,0.996882096978
688,0.998047337762
689,0.999187933589
690,0.999658300775
691,0.999814440333
692,0.998391334134
693,0.967225525113
694,0.99896797725
695,0.999251068737
696,0.807710785603
697,0.999884306608
698,0.999399862846
699,0.999307602397
700,0.999599654999
701,0.944764338402
702,0.998784687108
703,0.999731238947
704,0.974776645699
705,0.870023578527
706,0.994143749422
707,0.888820736159
708,0.999133032469
709,0.997646128735
710,0.99920070475
711,0.591882358835
712,0.975734310307
713,0.999527673042
714,0.999535331553
715,0.998482744509
716,0.994670097091
717,0.99981715979
718,0.99379378319
719,0.981897433838
720,0.998718116758
721,0.997701338882
722,0.999529874701
723,0.998069808127
724,0.997047422769
725,0.999017469506
726,0.966854246285
727,0.999364048674
728,0.999826462921
729,0.881032686747
730,0.992400968474
731,0.995891418076
732,0.999890763205
733,0.999597263647
734,0.999975970244
735,0.997670325662
736,0.617551472729
737,0.998353398401
738,0.999207403792
739,0.999744292424
740,0.999891797138
741,0.999690218133
742,0.997365153001
743,0.998505180738
744,0.998918737252
745,0.999256974338
746,0.999557304165
747,0.999145770346
748,0.999350441163
749,0.998985878703
750,0.999969974446
751,0.983002850517
752,0.996439092919
753,0.995338878152
754,0.998952012988
755,0.9991413134
756,0.970205597311
757,0.999883499397
758,0.999582851492
759,0.99532277007
760,0.998624982193
761,0.998517575397
762,0.999490253316
763,0.955987016975
764,0.977092519994
765,0.999088347532
766,0.999054808384
767,0.994169244246
768,0.999190449718
769,0.99912836417
770,0.998227685444
771,0.999842855236
772,0.994234224261
773,0.999695042859
774,0.999473718878
775,0.999318722406
776,0.9036555521
777,0.994660686864
778,0.998189828205
779,0.999346576808
780,0.990510835534
781,0.967701285522
782,0.998251433962
783,0.998758364733
784,0.998901413362
785,0.657022218064
786,0.97548866909
787,0.999763555725
788,0.994569461117
789,0.99871206409
790,0.96429235917
791,0.994567803757
792,0.999392359147
793,0.961490993262
794,0.978680760116
795,0.99959292997
796,0.999580175645
797,0.999499248519
798,0.99939326178
799,0.992999461845
800,0.999864884346
801,0.999924955957
802,0.999092902545
803,0.98327025921
804,0.997590367274
805,0.997254464954
806,0.999588540653
807,0.961165826649
808,0.996320880936
809,0.999763860647
810,0.999393698863
811,0.999257728042
812,0.0841822850658
813,0.999403285151
814,0.990205677878
815,0.679347152828
816,0.999367302618
817,0.999644531316
818,0.998721167463
819,0.998928678504
820,0.977051092685
821,0.992954329787
822,0.999255690259
823,0.999662197975
824,0.999335772994
825,0.999230685659
826,0.998494412456
827,0.999883635559
828,0.998174308442
829,0.999604270397
830,0.999772479527
831,0.784702844286
832,0.999938542835
833,0.999632214187
834,0.997892165584
835,0.999765677151
836,0.965695309512
837,0.992487243877
838,0.999612232684
839,0.988966065377
840,0.99506809101
841,0.974068882229
842,0.999709752066
843,0.999257094233
844,0.99955653974
845,0.997298130516
846,0.99918600889
847,0.999908898346
848,0.999439888863
849,0.99336862696
850,0.435371942961
851,0.99904163598
852,0.986444586868
853,0.99953900978
854,0.142628202238
855,0.998728069354
856,0.998397572747
857,0.993640362218
858,0.999235218055
859,0.99893595442
860,0.999890923039
861,0.99788654736
862,0.998395808095
863,0.999824478332
864,0.99641864196
865,0.324469496568
866,0.996839574933
867,0.999685355161
868,0.997748737748
869,0.99822727219
870,0.999668967324
871,0.998748796317
872,0.990518281638
873,0.999638514436
874,0.944432294429
875,0.999293387134
876,0.998848247207
877,0.999310671986
878,0.99948957386
879,0.998942740028
880,0.998212152706
881,0.99177673505
882,0.999431703595
883,0.999875341908
884,0.986803833445
885,0.997528007914
886,0.999630771406
887,0.997773145285
888,0.999710810764
889,0.99573355129
890,0.999979419098
891,0.9999268208
892,0.996521934894
893,0.863156435901
894,0.999645019059
895,0.999093331749
896,0.997917099226
897,0.810005653086
898,0.999641350224
899,0.974680721124
900,0.999894307988
901,0.99960612744
902,0.999085786743
903,0.999589378121
904,0.999462867979
905,0.999614681641
906,0.999652033941
907,0.999622040663
908,0.999985502497
909,0.908993272366
910,0.996536257104
911,0.873038853984
912,0.994270911455
913,0.999818613599
914,0.999801195133
915,0.999324334765
916,0.994803688868
917,0.998095107661
918,0.999104876633
919,0.999184529218
920,0.999176771938
921,0.999739269762
922,0.999782642174
923,0.940512421906
924,0.984693088985
925,0.984103847766
926,0.99938214426
927,0.999885320712
928,0.999608771343
929,0.999660764099
930,0.999921379914
931,0.999735327749
932,0.999588335536
933,0.999559926845
934,0.994732108034
935,0.998003874547
936,0.947027899439
937,0.998154079529
938,0.998455995164
939,0.998472766724
940,0.998505180338
941,0.998776389151
942,0.999704811271
943,0.673471386355
944,0.999474895089
945,0.996622901773
946,0.978165899084
947,0.99833867333
948,0.977982260315
949,0.999849878217
950,0.999953746059
951,0.999892664269
952,0.740138094334
953,0.99923294922
954,0.99844157814
955,0.996918190457
956,0.176054110145
957,0.99913709808
958,0.997916991671
959,0.450199876793
960,0.992314238324
961,0.953515631954
962,0.999337790686
963,0.998842586751
964,0.974797115902
965,0.997922408471
966,0.987369509133
967,0.998695885133
968,0.868566035396
969,0.997052183676
970,0.970011752063
971,0.99723591771
972,0.999563507336
973,0.998316490322
974,0.999059036646
975,0.996568297306
976,0.998349414136
977,0.999114669009
978,0.941974783499
979,0.940520101214
980,0.648360203239
981,0.999520105843
982,0.999118968296
983,0.999950743519
984,0.0242685766024
985,0.999530728116
986,0.998568174943
987,0.999991826052
988,0.999243091037
989,0.999822145021
990,0.688546817014
991,0.588680176822
992,0.992102062172
993,0.999984932738
994,0.999426494399
995,0.997634930526
996,0.999776843428
997,0.760984064068
998,0.998611678439
999,0.999380712086
1000,0.99913713591
1001,0.998652843865
1002,0.992934733759
1003,0.993812688186
1004,0.9992308589
1005,0.9989523933
1006,0.99463242364
1007,0.99972576119
1008,0.99912553287
1009,0.999831645921
1010,0.998687499238
1011,0.999536383897
1012,0.995834269961
1013,0.999219044105
1014,0.9976609833
1015,0.997676161126
1016,0.999858816576
1017,0.469364406702
1018,0.999397776951
1019,0.997677094697
1020,0.999213594969
1021,0.998877140469
1022,0.987004235948
1023,0.998883436908
1024,0.999366879148
1025,0.975242612942
1026,0.997045623577
1027,0.999752504984
1028,0.999367164939
1029,0.998873233468
1030,0.998562925087
1031,0.998270374439
1032,0.999753767768
1033,0.999739180735
1034,0.99950301608
1035,0.999922967837
1036,0.999244603794
1037,0.996004959959
1038,0.996484258265
1039,0.993287694333
1040,0.99966962375
1041,0.999555666614
1042,0.966031980345
1043,0.201164145667
1044,0.94951741564
1045,0.87181802606
1046,0.998245802367
1047,0.999635372146
1048,0.999507882441
1049,0.37345530933
1050,0.999832312769
1051,0.999182109812
1052,0.997992740716
1053,0.999891169104
1054,0.963801623505
1055,0.999157237355
1056,0.991329938922
1057,0.993214420968
1058,0.999051742092
1059,0.999893051192
1060,0.999168905332
1061,0.999816894697
1062,0.996329773828
1063,0.984008629134
1064,0.994523582476
1065,0.99967140464
1066,0.99977633195
1067,0.999734675891
1068,0.973955943244
1069,0.997506566644
1070,0.999464629415
1071,0.331275219468
1072,0.99938975365
1073,0.900122993326
1074,0.998841184897
1075,0.999801047523
1076,0.998971438409
1077,0.994251341603
1078,0.999316259354
1079,0.999595887606
1080,0.962270239338
1081,0.999973453931
1082,0.999586419077
1083,0.998916770525
1084,0.999283765222
1085,0.998669431705
1086,0.999868163272
1087,0.99565253957
1088,0.998674048164
1089,0.983264226719
1090,0.999845025612
1091,0.995360127778
1092,0.999484189955
1093,0.998058009694
1094,0.999053739789
1095,0.999965152399
1096,0.999881917984
1097,0.999616996743
1098,0.998772926601
1099,0.999082967241
1100,0.996382807974
1101,0.98078923036
1102,0.998753505882
1103,0.99977491126
1104,0.932176614024
1105,0.999405958468
1106,0.999883476458
1107,0.999775736436
1108,0.99914654972
1109,0.99893855452
1110,0.999908007603
1111,0.999497689758
1112,0.998561971559
1113,0.999790172126
1114,0.64705470113
1115,0.996467540994
1116,0.958721195827
1117,0.997412157953
1118,0.980871309158
1119,0.962473638321
1120,0.983846449579
1121,0.993995056624
1122,0.113081887206
1123,0.994942440023
1124,0.996852066087
1125,0.999146748883
1126,0.999226313961
1127,0.999652289142
1128,0.99989232344
1129,0.99947424215
1130,0.999554724827
1131,0.919847976619
1132,0.998919637629
1133,0.999724856352
1134,0.998610023524
1135,0.114758240155
1136,0.998727371587
1137,0.999479781188
1138,0.999314130295
1139,0.999342549221
1140,0.995187653549
1141,0.998267978932
1142,0.998661706317
1143,0.999721242294
1144,0.976485271991
1145,0.999782271011
1146,0.999870842713
1147,0.998624176937
1148,0.998897026116
1149,0.999828638103
1150,0.99949515448
1151,0.999815513779
1152,0.999645787804
1153,0.999937669135
1154,0.887163807543
1155,0.99992353691
1156,0.999184434867
1157,0.9987890621
1158,0.996562031645
1159,0.999438652476
1160,0.993370117766
1161,0.999464229209
1162,0.998966850351
1163,0.960497004421
1164,0.998568107805
1165,0.999752755655
1166,0.979108311419
1167,0.999747117981
1168,0.999226259631
1169,0.998029153196
1170,0.999640055021
1171,0.998988812746
1172,0.999474269554
1173,0.998626447855
1174,0.925833967107
1175,0.999522201339
1176,0.999274136041
1177,0.999751300212
1178,0.999018357429
1179,0.999831650637
1180,0.794182700012
1181,0.931555344696
1182,0.945655248544
1183,0.997062508225
1184,0.996792639507
1185,0.999665857712
1186,0.998645899731
1187,0.998978039898
1188,0.314903988242
1189,0.999774644637
1190,0.995375635509
1191,0.999514457645
1192,0.998527490169
1193,0.999468839645
1194,0.995228940098
1195,0.998637298916
1196,0.992387646826
1197,0.999374316529
1198,0.99928677803
1199,0.999950339937
1200,0.999623174541
1201,0.995210087704
1202,0.998346441228
1203,0.998321329809
1204,0.99963911725
1205,0.998861189022
1206,0.998187942644
1207,0.961411802448
1208,0.999752631326
1209,0.811377399613
1210,0.971474789272
1211,0.999451513838
1212,0.998438986597
1213,0.968071732008
1214,0.986422693022
1215,0.999682065256
1216,0.945440821035
1217,0.998782799156
1218,0.998563963397
1219,0.980899157172
1220,0.990444281905
1221,0.999816816096
1222,0.994986994935
1223,0.999401212016
1224,0.709181178984
1225,0.999631475099
1226,0.999386331739
1227,0.999677928033
1228,0.998688954564
1229,0.996571837447
1230,0.999633890505
1231,0.999042672756
1232,0.998887754504
1233,0.999989938136
1234,0.998847113591
1235,0.999021155216
1236,0.999469782045
1237,0.99619464731
1238,0.997001487724
1239,0.999345330054
1240,0.97336739446
1241,0.991585591505
1242,0.993668163521
1243,0.997577276323
1244,0.999929446701
1245,0.999457671315
1246,0.998416319594
1247,0.992374352557
1248,0.999876026319
1249,0.997439287128
1250,0.999318338194
1251,0.993524217488
1252,0.849767183465
1253,0.999798341376
1254,0.999391812485
1255,0.999848759684
1256,0.999776915275
1257,0.996660455243
1258,0.994614455339
1259,0.998137855146
1260,0.999908930697
1261,0.999651992823
1262,0.999840172105
1263,0.999081625263
1264,0.996979776249
1265,0.999498504995
1266,0.998696885659
1267,0.999951041591
1268,0.998826037332
1269,0.998837800996
1270,0.999699888297
1271,0.997326256672
1272,0.999815906839
1273,0.997646238428
1274,0.998284954682
1275,0.999609989684
1276,0.999290320307
1277,0.996069580329
1278,0.99882318039
1279,0.99899279067
1280,0.927382172771
1281,0.999585185962
1282,0.999218600378
1283,0.999830188859
1284,0.998400115957
1285,0.999981090495
1286,0.999581521303
1287,0.360627751467
1288,0.995026945405
1289,0.787852608402
1290,0.99900937865
1291,0.999154957652
1292,0.997529573464
1293,0.999657366256
1294,0.989135064345
1295,0.999631050328
1296,0.997530760851
1297,0.99947189699
1298,0.996040564063
1299,0.971497621406
1300,0.918732747035
1301,0.973957927854
1302,0.975026981799
1303,0.999141663516
1304,0.99941729524
1305,0.977348799662
1306,0.999470199859
1307,0.999667677023
1308,0.999184830119
1309,0.999722761972
1310,0.999289658479
1311,0.998906399573
1312,0.99961150684
1313,0.683044419794
1314,0.999234912781
1315,0.998488362503
1316,0.999529970197
1317,0.999513697799
1318,0.99982048535
1319,0.999384986986
1320,0.453453303818
1321,0.988936314871
1322,0.99997565562
1323,0.999941328204
1324,0.999821826589
1325,0.999663951809
1326,0.989992048247
1327,0.596867641769
1328,0.996260611077
1329,0.999452642178
1330,0.999166807839
1331,0.999883480562
1332,0.999230971276
1333,0.869817840828
1334,0.997032263307
1335,0.899842381341
1336,0.998101812906
1337,0.998504615956
1338,0.999577930504
1339,0.879456211156
1340,0.999297396112
1341,0.975420412798
1342,0.998712628574
1343,0.99927888962
1344,0.997078444541
1345,0.999820544062
1346,0.997028289715
1347,0.999731796329
1348,0.982290091145
1349,0.998388383569
1350,0.999772471143
1351,0.979315405516
1352,0.998123662813
1353,0.898286546416
1354,0.999507927995
1355,0.99846308394
1356,0.997802188265
1357,0.989916826112
1358,0.945130940665
1359,0.0272098616434
1360,0.574894587244
1361,0.995505052124
1362,0.998791429409
1363,0.999824596013
1364,0.967212559402
1365,0.999025532007
1366,0.997289917952
1367,0.999550172479
1368,0.997558263879
1369,0.999835868896
1370,0.992832130935
1371,0.999202619974
1372,0.906691446714
1373,0.957340489805
1374,0.998836601236
1375,0.999963213592
1376,0.997882633908
1377,0.939529575431
1378,0.998463351012
1379,0.997228547407
1380,0.999602134502
1381,0.999494681418
1382,0.995268440049
1383,0.999515185786
1384,0.999414988101
1385,0.996972280365
1386,0.998105176639
1387,0.999174991154
1388,0.888296342407
1389,0.99941979226
1390,0.99955718752
1391,0.176683768054
1392,0.996084119361
1393,0.986702022011
1394,0.999499173172
1395,0.969412144106
1396,0.997812661304
1397,0.998849666197
1398,0.999745026836
1399,0.994305007065
1400,0.997908513669
1401,0.999560705125
1402,0.998340474405
1403,0.998950510947
1404,0.999277111755
1405,0.939714838377
1406,0.999618428471
1407,0.997457524958
1408,0.999663907621
1409,0.966148649855
1410,0.981765862141
1411,0.96969294438
1412,0.998622127038
1413,0.367629255697
1414,0.902388691277
1415,0.996217921821
1416,0.998678202965
1417,0.978229840019
1418,0.999215201029
1419,0.999911607425
1420,0.998980800836
1421,0.999721672513
1422,0.999281279721
1423,0.999064218534
1424,0.999001575827
1425,0.998959706926
1426,0.998620800125
1427,0.999510828195
1428,0.997666972526
1429,0.157903078684
1430,0.998055036142
1431,0.999445177762
1432,0.997810363916
1433,0.102826463162
1434,0.750361831684
1435,0.989474462559
1436,0.999401571185
1437,0.998642754045
1438,0.998615837503
1439,0.961111707749
1440,0.998662703816
1441,0.98833869093
1442,0.998646948491
1443,0.999073374349
1444,0.998901573497
1445,0.99941657318
1446,0.999976135401
1447,0.998911762583
1448,0.997932253804
1449,0.999760191377
1450,0.983791257792
1451,0.981509773038
1452,0.9998198042
1453,0.999657065399
1454,0.994035599071
1455,0.993571667188
1456,0.976508852979
1457,0.967540212631
1458,0.999574144966
1459,0.992027326539
1460,0.999584020344
1461,0.999909425167
1462,0.149582752033
1463,0.999778203998
1464,0.526366862347
1465,0.999383554601
1466,0.999661246871
1467,0.997441082251
1468,0.999262948205
1469,0.999651937137
1470,0.998844729984
1471,0.998371900622
1472,0.96710190732
1473,0.991431500645
1474,0.999965765327
1475,0.999994573479
1476,0.999737820539
1477,0.980041617293
1478,0.999475631881
1479,0.999501934017
1480,0.99895879114
1481,0.999936278199
1482,0.757494901366
1483,0.998022932495
1484,0.979992543199
1485,0.99841453507
1486,0.999673926512
1487,0.99838403621
1488,0.984975558128
1489,0.999604081677
1490,0.897533531027
1491,0.9999514596
1492,0.999232823225
1493,0.992170412062
1494,0.98338212922
1495,0.998242753058
1496,0.999642756085
1497,0.998608256708
